id;component;action;target;objectid;edulevel;contextid;contextlevel;contextinstanceid;userid;courseid;anonymous;timecreated
154734;assignsubmission_file;created;submission;81836;2;82462;70;51496;16085;675;0;1427964674
154747;assignsubmission_file;created;submission;81837;2;82506;70;51540;16085;675;0;1427964827
154773;assignsubmission_file;created;submission;81838;2;82505;70;51539;16086;675;0;1427965288
154870;assignsubmission_file;created;submission;81842;2;81817;70;50851;15612;604;0;1427971916
155223;assignsubmission_file;created;submission;81856;2;82505;70;51539;15728;675;0;1428001911
155323;assignsubmission_file;created;submission;81858;2;82459;70;51493;15728;675;0;1428004344
155345;assignsubmission_file;created;submission;81859;2;82498;70;51532;15728;675;0;1428006009
155365;assignsubmission_file;created;submission;81860;2;82460;70;51494;15728;675;0;1428006733
155377;assignsubmission_file;created;submission;81862;2;82461;70;51495;15728;675;0;1428007496
155402;assignsubmission_file;created;submission;81863;2;82053;70;51087;15295;52;0;1428007854
155407;assignsubmission_file;created;submission;81864;2;82462;70;51496;15728;675;0;1428007981
155415;assignsubmission_file;created;submission;81865;2;82502;70;51536;15728;675;0;1428008729
156325;assignsubmission_file;created;submission;81886;2;82053;70;51087;16120;52;0;1428150284
156386;assignsubmission_file;created;submission;81890;2;82502;70;51536;15996;675;0;1428154279
156394;assignsubmission_file;created;submission;81891;2;82506;70;51540;15996;675;0;1428154552
156469;assignsubmission_file;created;submission;81896;2;82053;70;51087;16123;52;0;1428160704
156565;assignsubmission_file;created;submission;81900;2;82496;70;51530;16119;675;0;1428167159
156572;assignsubmission_file;created;submission;81901;2;82497;70;51531;16119;675;0;1428167368
156578;assignsubmission_file;created;submission;81902;2;82505;70;51539;16119;675;0;1428167635
156590;assignsubmission_file;created;submission;81903;2;114087;70;72458;14805;1148;0;1428168230
156599;assignsubmission_file;created;submission;81904;2;82460;70;51494;16119;675;0;1428168378
157212;assignsubmission_file;created;submission;81923;2;82053;70;51087;16119;52;0;1428242655
157407;assignsubmission_file;created;submission;81926;2;82505;70;51539;16118;675;0;1428245221
157410;assignsubmission_file;created;submission;81927;2;82497;70;51531;16118;675;0;1428245400
157416;assignsubmission_file;created;submission;81928;2;82506;70;51540;16118;675;0;1428245884
157440;assignsubmission_file;created;submission;81934;2;82053;70;51087;16095;52;0;1428248075
157542;assignsubmission_file;created;submission;81941;2;82053;70;51087;15326;52;0;1428253468
157739;assignsubmission_file;created;submission;81948;2;82419;70;51453;16095;675;0;1428256373
157754;assignsubmission_file;created;submission;81949;2;82432;70;51466;15152;675;0;1428256683
157761;assignsubmission_file;created;submission;81950;2;82451;70;51485;16095;675;0;1428256818
157792;assignsubmission_file;created;submission;81952;2;82451;70;51485;15152;675;0;1428257092
158204;assignsubmission_file;created;submission;81960;2;82459;70;51493;16095;675;0;1428266938
158783;assignsubmission_file;created;submission;81965;2;82460;70;51494;16095;675;0;1428280237
158793;assignsubmission_file;created;submission;81966;2;82498;70;51532;16095;675;0;1428282044
158807;assignsubmission_file;created;submission;81967;2;82461;70;51495;16095;675;0;1428282938
158818;assignsubmission_file;created;submission;81968;2;82462;70;51496;16095;675;0;1428283354
158946;assignsubmission_file;created;submission;81971;2;82053;70;51087;14853;52;0;1428315340
159034;assignsubmission_file;created;submission;81974;2;82053;70;51087;14862;52;0;1428323023
159320;assignsubmission_file;created;submission;81980;2;82430;70;51464;15772;675;0;1428339178
159525;assignsubmission_file;created;submission;81982;2;82386;70;51420;15996;675;0;1428342674
159531;assignsubmission_file;created;submission;81983;2;82434;70;51468;15996;675;0;1428342840
159557;assignsubmission_file;created;submission;81984;2;82461;70;51495;15996;675;0;1428343432
159633;assignsubmission_file;created;submission;81986;2;82462;70;51496;15996;675;0;1428345112
159725;assignsubmission_file;created;submission;81989;2;82498;70;51532;16085;675;0;1428346697
160026;assignsubmission_file;created;submission;81993;2;82496;70;51530;15152;675;0;1428357433
160037;assignsubmission_file;created;submission;81994;2;82459;70;51493;15152;675;0;1428357787
160052;assignsubmission_file;created;submission;81995;2;82502;70;51536;16095;675;0;1428358552
160083;assignsubmission_file;created;submission;81996;2;82498;70;51532;15152;675;0;1428360933
160508;assignsubmission_file;created;submission;82001;2;81141;70;50175;15772;52;0;1428395544
160520;assignsubmission_file;created;submission;82002;2;82053;70;51087;15772;52;0;1428395661
160617;mod_forum;created;discussion;7576;2;47103;70;28992;3338;476;0;1428397133
160709;assignsubmission_file;created;submission;82003;2;82053;70;51087;15713;52;0;1428398154
160865;assignsubmission_file;created;submission;82006;2;82506;70;51540;16119;675;0;1428399494
160897;assignsubmission_file;created;submission;82007;2;82462;70;51496;16119;675;0;1428399640
160924;assignsubmission_file;created;submission;82008;2;82502;70;51536;16119;675;0;1428399822
161287;assignsubmission_file;created;submission;82014;2;81807;70;50841;15768;604;0;1428407570
161291;assignsubmission_file;created;submission;82015;2;81813;70;50847;15768;604;0;1428407654
161304;assignsubmission_file;created;submission;82016;2;81817;70;50851;15768;604;0;1428407743
161709;assignsubmission_file;created;submission;82019;2;82506;70;51540;14931;675;0;1428414488
161764;assignsubmission_file;created;submission;82020;2;82053;70;51087;15115;52;0;1428415375
161788;assignsubmission_file;created;submission;82021;2;82462;70;51496;14931;675;0;1428415733
161983;assignsubmission_file;created;submission;82025;2;82502;70;51536;16086;675;0;1428421217
162045;assignsubmission_file;created;submission;82026;2;81807;70;50841;15770;604;0;1428422784
162454;assignsubmission_file;created;submission;82029;2;82432;70;51466;15249;675;0;1428427632
162504;assignsubmission_file;created;submission;82030;2;82451;70;51485;15249;675;0;1428428326
162510;assignsubmission_file;created;submission;82031;2;82459;70;51493;15249;675;0;1428428396
162522;assignsubmission_file;created;submission;82032;2;82505;70;51539;16095;675;0;1428428453
162524;assignsubmission_file;created;submission;82033;2;82462;70;51496;15249;675;0;1428428465
162533;assignsubmission_file;created;submission;82034;2;82460;70;51494;15249;675;0;1428428519
162538;assignsubmission_file;created;submission;82035;2;82506;70;51540;16116;675;0;1428428574
162543;assignsubmission_file;created;submission;82036;2;82461;70;51495;15249;675;0;1428428599
162557;assignsubmission_file;created;submission;82037;2;82451;70;51485;16116;675;0;1428428631
162592;assignsubmission_file;created;submission;82038;2;82502;70;51536;16085;675;0;1428428949
162616;mod_forum;created;discussion;7577;2;75901;70;46153;11957;476;0;1428429683
162619;assignsubmission_file;created;submission;82039;2;82459;70;51493;16116;675;0;1428429688
162626;assignsubmission_file;created;submission;82040;2;81780;70;50814;16051;604;0;1428429799
162674;assignsubmission_file;created;submission;82041;2;81813;70;50847;16051;604;0;1428430551
162680;assignsubmission_file;created;submission;82042;2;82460;70;51494;16116;675;0;1428430588
162722;assignsubmission_file;created;submission;82043;2;81817;70;50851;16051;604;0;1428431058
162784;assignsubmission_file;created;submission;82048;2;82461;70;51495;16116;675;0;1428432757
162819;assignsubmission_file;created;submission;82051;2;82462;70;51496;16116;675;0;1428433797
162832;assignsubmission_file;created;submission;82052;2;82506;70;51540;16095;675;0;1428434109
162903;assignsubmission_file;created;submission;82053;2;82496;70;51530;16095;675;0;1428435818
162909;assignsubmission_file;created;submission;82054;2;82506;70;51540;15728;675;0;1428435848
162977;assignsubmission_file;created;submission;82055;2;82497;70;51531;15249;675;0;1428436976
162985;assignsubmission_file;created;submission;82056;2;82506;70;51540;16086;675;0;1428437206
162993;assignsubmission_file;created;submission;82057;2;82496;70;51530;15249;675;0;1428437373
163004;assignsubmission_file;created;submission;82058;2;82505;70;51539;15249;675;0;1428438004
163010;assignsubmission_file;created;submission;82059;2;82506;70;51540;15249;675;0;1428438302
163013;assignsubmission_file;created;submission;82060;2;82419;70;51453;16118;675;0;1428438407
163037;assignsubmission_file;created;submission;82062;2;82451;70;51485;16118;675;0;1428438653
163042;assignsubmission_file;created;submission;82063;2;82459;70;51493;16118;675;0;1428438773
163053;assignsubmission_file;created;submission;82064;2;82451;70;51485;16086;675;0;1428438893
163058;assignsubmission_file;created;submission;82066;2;82498;70;51532;16118;675;0;1428439000
163065;assignsubmission_file;created;submission;82067;2;82419;70;51453;16086;675;0;1428439043
163071;assignsubmission_file;created;submission;82068;2;82460;70;51494;16118;675;0;1428439190
163083;assignsubmission_file;created;submission;82069;2;82461;70;51495;16118;675;0;1428439263
163090;assignsubmission_file;created;submission;82070;2;82459;70;51493;16086;675;0;1428439295
163107;assignsubmission_file;created;submission;82071;2;82502;70;51536;16118;675;0;1428439550
163112;assignsubmission_file;created;submission;82072;2;82462;70;51496;16118;675;0;1428439640
163123;assignsubmission_file;created;submission;82073;2;82461;70;51495;16086;675;0;1428439963
163140;assignsubmission_file;created;submission;82075;2;82460;70;51494;16086;675;0;1428440941
163143;assignsubmission_file;created;submission;82076;2;82462;70;51496;16086;675;0;1428440971
163211;assignsubmission_file;created;submission;82078;2;82497;70;51531;15152;675;0;1428443754
163218;assignsubmission_file;created;submission;82079;2;82505;70;51539;15152;675;0;1428443848
163298;assignsubmission_file;created;submission;82082;2;82506;70;51540;15152;675;0;1428451911
163365;assignsubmission_file;created;submission;82083;2;82430;70;51464;15215;675;0;1428454294
163375;assignsubmission_file;created;submission;82084;2;82432;70;51466;15215;675;0;1428454501
163379;assignsubmission_file;created;submission;82085;2;82451;70;51485;15215;675;0;1428454634
163386;assignsubmission_file;created;submission;82086;2;82496;70;51530;15215;675;0;1428454777
163390;assignsubmission_file;created;submission;82087;2;82459;70;51493;15215;675;0;1428454865
163394;assignsubmission_file;created;submission;82088;2;82497;70;51531;15215;675;0;1428454938
163399;assignsubmission_file;created;submission;82089;2;82460;70;51494;15215;675;0;1428455010
163403;assignsubmission_file;created;submission;82090;2;82505;70;51539;15215;675;0;1428455068
163407;assignsubmission_file;created;submission;82091;2;82461;70;51495;15215;675;0;1428455151
163411;assignsubmission_file;created;submission;82092;2;82506;70;51540;15215;675;0;1428455226
163415;assignsubmission_file;created;submission;82093;2;82462;70;51496;15215;675;0;1428455300
163425;assignsubmission_file;created;submission;82094;2;82497;70;51531;16095;675;0;1428458358
163526;assignsubmission_file;created;submission;82095;2;82432;70;51466;16095;675;0;1428470880
163627;assignsubmission_file;created;submission;82096;2;82506;70;51540;15772;675;0;1428474391
163634;assignsubmission_file;created;submission;82097;2;81122;70;50156;16021;52;0;1428474674
163641;assignsubmission_file;created;submission;82098;2;81122;70;50156;16027;52;0;1428474797
163651;assignsubmission_file;created;submission;82099;2;81122;70;50156;16024;52;0;1428475074
163660;assignsubmission_file;created;submission;82100;2;81122;70;50156;15364;52;0;1428475156
163666;assignsubmission_file;created;submission;82101;2;81122;70;50156;16023;52;0;1428475209
163672;assignsubmission_file;created;submission;82102;2;81122;70;50156;15246;52;0;1428475241
163685;assignsubmission_file;created;submission;82103;2;81122;70;50156;13576;52;0;1428475692
163691;assignsubmission_file;created;submission;82104;2;81122;70;50156;16025;52;0;1428475858
163695;assignsubmission_file;created;submission;82105;2;81122;70;50156;16083;52;0;1428475916
163707;assignsubmission_file;created;submission;82106;2;81122;70;50156;16022;52;0;1428476202
163857;assignsubmission_file;created;submission;82110;2;82432;70;51466;15772;675;0;1428478546
163967;assignsubmission_file;created;submission;82111;2;82498;70;51532;16086;675;0;1428480141
164063;assignsubmission_file;created;submission;82112;2;81122;70;50156;16035;52;0;1428481079
164068;assignsubmission_file;created;submission;82113;2;81122;70;50156;14760;52;0;1428481171
164088;assignsubmission_file;created;submission;82114;2;81122;70;50156;14551;52;0;1428481265
164113;assignsubmission_file;created;submission;82115;2;81122;70;50156;12902;52;0;1428481442
164159;assignsubmission_file;created;submission;82116;2;81122;70;50156;16033;52;0;1428481632
164240;assignsubmission_file;created;submission;82117;2;82496;70;51530;15772;675;0;1428481984
164265;assignsubmission_file;created;submission;82118;2;81123;70;50157;16035;52;0;1428482072
164271;assignsubmission_file;created;submission;82119;2;81122;70;50156;15533;52;0;1428482077
164275;assignsubmission_file;created;submission;82120;2;81122;70;50156;16032;52;0;1428482083
164297;assignsubmission_file;created;submission;82121;2;81122;70;50156;16036;52;0;1428482201
164307;assignsubmission_file;created;submission;82122;2;81122;70;50156;16030;52;0;1428482281
164362;assignsubmission_file;created;submission;82123;2;81807;70;50841;16050;604;0;1428483256
164401;assignsubmission_file;created;submission;82124;2;81122;70;50156;16122;52;0;1428483735
164438;assignsubmission_file;created;submission;82125;2;82053;70;51087;16122;52;0;1428484046
164537;assignsubmission_file;created;submission;82128;2;82419;70;51453;15904;675;0;1428485359
